Unnamed: 0,InvoiceNo,Store,ItemCategory,Price,Quantity,TotalAmount,Date,PaymentMethod
8655,INV00495,Store C,Jackets,75.58,1,75.58,2024-02-21 18:41:07.972843,Online Payment
9470,INV01591,Store C,Accessories,33.47,1,33.47,2024-02-21 18:41:07.972843,Debit Card
3333,INV00043,Store C,Shoes,132.89,2,265.78,2024-02-21 18:41:07.972843,Credit Card
2702,INV00261,Store B,Accessories,169.66,1,169.66,2024-02-21 18:41:07.972843,Credit Card
6456,INV00574,Store B,Jeans,137.57,2,275.14,2024-02-22 18:41:07.972843,Cash
4529,INV00957,Store C,Jeans,108.84,3,326.52,2024-02-22 18:41:07.972843,Cash
1280,INV01960,Store A,Shoes,74.94,4,299.76,2024-02-22 18:41:07.972843,Debit Card
6298,INV01020,Store A,Accessories,43.28,2,86.56,2024-02-22 18:41:07.972843,Online Payment
7652,INV00454,Store A,Jeans,20.92,1,20.92,2024-02-22 18:41:07.972843,Cash
490,INV00253,Store B,Shoes,154.68,3,464.04,2024-02-22 18:41:07.972843,Debit Card
3164,INV01288,Store B,Dresses,70.68,4,282.72,2024-02-22 18:41:07.972843,Debit Card
2080,INV01383,Store A,Dresses,79.8,2,159.6,2024-02-22 18:41:07.972843,Credit Card
1503,INV00865,Store B,T-Shirts,154.02,4,616.08,2024-02-22 18:41:07.972843,Cash
7546,INV00355,Store A,Accessories,51.51,1,51.51,2024-02-22 18:41:07.972843,Online Payment
927,INV00080,Store B,Jeans,109.91,3,329.73,2024-02-22 18:41:07.972843,Credit Card
1146,INV01776,Store A,Shoes,46.42,4,185.68,2024-02-22 18:41:07.972843,Online Payment
531,INV00408,Store A,Dresses,129.71,2,259.42,2024-02-23 18:41:07.972843,Cash
7119,INV01296,Store C,Accessories,13.97,3,41.91,2024-02-23 18:41:07.972843,Credit Card
2703,INV01473,Store C,Accessories,58.34,4,233.36,2024-02-23 18:41:07.972843,Debit Card
6580,INV00923,Store B,Accessories,169.86,4,679.44,2024-02-23 18:41:07.972843,Online Payment
5923,INV00361,Store A,Dresses,90.03,3,270.09000000000003,2024-02-23 18:41:07.972843,Debit Card
6521,INV00490,Store A,Jackets,115.04,3,345.12,2024-02-23 18:41:07.972843,Cash
2821,INV01217,Store C,Jeans,34.48,2,68.96,2024-02-23 18:41:07.972843,Debit Card
787,INV00729,Store C,Accessories,28.87,2,57.74,2024-02-23 18:41:07.972843,Credit Card
890,INV01475,Store B,Jeans,38.74,1,38.74,2024-02-23 18:41:07.972843,Debit Card
9886,INV00236,Store A,Dresses,81.49,3,244.47,2024-02-24 18:41:07.972843,Cash
7800,INV01317,Store C,Jackets,91.83,3,275.49,2024-02-24 18:41:07.972843,Debit Card
1279,INV01800,Store A,T-Shirts,90.97,3,272.91,2024-02-24 18:41:07.972843,Online Payment
365,INV00624,Store B,Jackets,154.8,4,619.2,2024-02-24 18:41:07.972843,Online Payment
9730,INV01481,Store C,Jeans,132.11,3,396.33,2024-02-24 18:41:07.972843,Debit Card
5462,INV01414,Store B,Jackets,148.0,4,592.0,2024-02-24 18:41:07.972843,Credit Card
2611,INV00093,Store C,Jeans,37.55,2,75.1,2024-02-24 18:41:07.972843,Online Payment
2328,INV00022,Store A,Accessories,159.97,1,159.97,2024-02-24 18:41:07.972843,Cash
9765,INV00180,Store C,Jackets,186.09,4,744.36,2024-02-24 18:41:07.972843,Online Payment
3878,INV00792,Store C,Shoes,123.97,3,371.91,2024-02-24 18:41:07.972843,Debit Card
2753,INV01940,Store A,Accessories,177.71,2,355.42,2024-02-24 18:41:07.972843,Cash
2207,INV01626,Store A,Accessories,130.09,1,130.09,2024-02-24 18:41:07.972843,Cash
470,INV00158,Store C,T-Shirts,97.78,2,195.56,2024-02-25 18:41:07.972843,Cash
4390,INV01225,Store C,Dresses,170.88,1,170.88,2024-02-25 18:41:07.972843,Debit Card
2991,INV00644,Store A,Jackets,182.45,1,182.45,2024-02-25 18:41:07.972843,Online Payment
5948,INV01019,Store C,Accessories,28.94,1,28.94,2024-02-25 18:41:07.972843,Debit Card
1078,INV01330,Store A,Jeans,190.84,1,190.84,2024-02-25 18:41:07.972843,Debit Card
7688,INV01261,Store B,Jeans,161.09,1,161.09,2024-02-25 18:41:07.972843,Credit Card
6226,INV00544,Store C,Accessories,169.23,4,676.92,2024-02-25 18:41:07.972843,Online Payment
1,INV01460,Store B,Jackets,198.99,4,795.96,2024-02-25 18:41:07.972843,Debit Card
3453,INV01949,Store A,Jackets,100.48,1,100.48,2024-02-25 18:41:07.972843,Credit Card
6340,INV00930,Store C,T-Shirts,97.29,2,194.58,2024-02-25 18:41:07.972843,Cash
3397,INV01550,Store C,Jackets,90.71,2,181.42,2024-02-25 18:41:07.972843,Debit Card
9302,INV01530,Store A,Dresses,97.49,1,97.49,2024-02-25 18:41:07.972843,Debit Card
1128,INV00900,Store B,T-Shirts,40.81,1,40.81,2024-02-26 18:41:07.972843,Credit Card
5769,INV00313,Store B,Dresses,186.33,3,558.99,2024-02-26 18:41:07.972843,Cash
7474,INV00163,Store C,T-Shirts,130.21,2,260.42,2024-02-26 18:41:07.972843,Credit Card
5288,INV00055,Store B,T-Shirts,54.14,2,108.28,2024-02-26 18:41:07.972843,Credit Card
9806,INV00422,Store A,Accessories,95.42,2,190.84,2024-02-27 18:41:07.972843,Online Payment
4909,INV01138,Store C,Jeans,190.2,1,190.2,2024-02-27 18:41:07.972843,Credit Card
9881,INV01462,Store B,Dresses,141.56,3,424.68,2024-02-27 18:41:07.972843,Debit Card
2072,INV00272,Store A,Jeans,191.14,1,191.14,2024-02-27 18:41:07.972843,Credit Card
3441,INV00510,Store B,Dresses,189.21,3,567.63,2024-02-27 18:41:07.972843,Online Payment
3546,INV01792,Store A,Dresses,113.76,2,227.52,2024-02-28 18:41:07.972843,Cash
6235,INV00807,Store C,T-Shirts,169.66,1,169.66,2024-02-28 18:41:07.972843,Online Payment
1874,INV01020,Store C,T-Shirts,60.16,3,180.48,2024-02-28 18:41:07.972843,Debit Card
6037,INV01824,Store A,Jeans,153.13,1,153.13,2024-02-28 18:41:07.972843,Cash
1457,INV00145,Store C,T-Shirts,29.92,2,59.84,2024-02-28 18:41:07.972843,Credit Card
8330,INV00244,Store C,Accessories,89.51,2,179.02,2024-02-28 18:41:07.972843,Debit Card
1790,INV00905,Store B,Jackets,155.58,3,466.74,2024-02-28 18:41:07.972843,Online Payment
6684,INV01792,Store A,Jackets,186.01,3,558.03,2024-02-28 18:41:07.972843,Online Payment
3873,INV00743,Store A,Dresses,61.93,4,247.72,2024-02-28 18:41:07.972843,Cash
2498,INV00092,Store A,Shoes,145.11,3,435.33,2024-02-28 18:41:07.972843,Cash
2354,INV00570,Store A,Shoes,140.57,2,281.14,2024-02-28 18:41:07.972843,Debit Card
9259,INV00228,Store B,T-Shirts,111.07,2,222.14,2024-02-28 18:41:07.972843,Online Payment
7311,INV00464,Store B,T-Shirts,180.61,3,541.83,2024-02-28 18:41:07.972843,Debit Card
3639,INV00860,Store C,T-Shirts,121.18,2,242.36,2024-02-28 18:41:07.972843,Cash
5727,INV00254,Store B,Shoes,127.68,2,255.36,2024-02-29 18:41:07.972843,Online Payment
199,INV01265,Store A,T-Shirts,150.4,4,601.6,2024-02-29 18:41:07.972843,Online Payment
1035,INV00823,Store A,T-Shirts,129.86,2,259.72,2024-02-29 18:41:07.972843,Online Payment
4867,INV00704,Store B,T-Shirts,23.53,3,70.59,2024-02-29 18:41:07.972843,Online Payment
3291,INV00095,Store A,T-Shirts,124.04,4,496.16,2024-02-29 18:41:07.972843,Online Payment
2888,INV01665,Store B,Jackets,26.69,1,26.69,2024-02-29 18:41:07.972843,Credit Card
212,INV01060,Store B,Shoes,58.69,1,58.69,2024-02-29 18:41:07.972843,Credit Card
5554,INV00274,Store A,Jeans,58.98,3,176.94,2024-02-29 18:41:07.972843,Credit Card
7378,INV00192,Store C,Shoes,71.51,4,286.04,2024-02-29 18:41:07.972843,Credit Card
7006,INV00345,Store C,Shoes,139.48,3,418.44,2024-03-01 18:41:07.972843,Cash
8193,INV01933,Store B,Jeans,11.51,2,23.02,2024-03-01 18:41:07.972843,Debit Card
3700,INV01755,Store A,Dresses,179.37,2,358.74,2024-03-01 18:41:07.972843,Online Payment
6694,INV00339,Store C,Jeans,34.65,3,103.95,2024-03-01 18:41:07.972843,Cash
9044,INV01099,Store C,Accessories,196.23,1,196.23,2024-03-01 18:41:07.972843,Debit Card
1645,INV00662,Store B,Dresses,116.29,2,232.58,2024-03-01 18:41:07.972843,Online Payment
2629,INV01388,Store B,T-Shirts,150.02,1,150.02,2024-03-01 18:41:07.972843,Online Payment
9767,INV01270,Store B,T-Shirts,166.83,1,166.83,2024-03-02 18:41:07.972843,Cash
1113,INV00447,Store A,Shoes,112.19,4,448.76,2024-03-02 18:41:07.972843,Cash
2507,INV00225,Store B,Jackets,128.57,2,257.14,2024-03-02 18:41:07.972843,Debit Card
5007,INV01314,Store A,Dresses,41.32,4,165.28,2024-03-02 18:41:07.972843,Online Payment
6307,INV01703,Store B,Jeans,98.5,4,394.0,2024-03-02 18:41:07.972843,Credit Card
5063,INV01083,Store C,Dresses,82.79,4,331.16,2024-03-02 18:41:07.972843,Cash
324,INV00609,Store C,Shoes,175.69,1,175.69,2024-03-02 18:41:07.972843,Online Payment
8658,INV01135,Store A,Dresses,54.45,2,108.9,2024-03-02 18:41:07.972843,Cash
9802,INV00840,Store A,Shoes,103.01,4,412.04,2024-03-02 18:41:07.972843,Online Payment
3899,INV00414,Store C,Jackets,16.77,3,50.31,2024-03-03 18:41:07.972843,Debit Card
3708,INV00932,Store B,T-Shirts,160.8,2,321.6,2024-03-03 18:41:07.972843,Debit Card
289,INV00642,Store C,Dresses,74.33,3,222.99,2024-03-03 18:41:07.972843,Online Payment
6029,INV01921,Store C,T-Shirts,124.82,1,124.82,2024-03-04 18:41:07.972843,Cash
8595,INV00420,Store A,Jackets,126.85,1,126.85,2024-03-04 18:41:07.972843,Credit Card
893,INV00754,Store C,T-Shirts,56.83,4,227.32,2024-03-04 18:41:07.972843,Debit Card
7476,INV01550,Store A,T-Shirts,83.85,4,335.4,2024-03-04 18:41:07.972843,Debit Card
9407,INV01297,Store B,T-Shirts,87.66,2,175.32,2024-03-04 18:41:07.972843,Cash
1769,INV00700,Store A,Accessories,184.29,3,552.87,2024-03-04 18:41:07.972843,Cash
7793,INV00400,Store A,Shoes,101.34,4,405.36,2024-03-04 18:41:07.972843,Cash
4050,INV01001,Store C,Accessories,170.26,3,510.78,2024-03-04 18:41:07.972843,Cash
8843,INV00481,Store A,T-Shirts,196.94,4,787.76,2024-03-05 18:41:07.972843,Cash
3831,INV00075,Store A,Dresses,53.91,1,53.91,2024-03-05 18:41:07.972843,Cash
1262,INV00537,Store A,Shoes,110.09,3,330.27,2024-03-05 18:41:07.972843,Cash
4014,INV01703,Store A,T-Shirts,178.49,4,713.96,2024-03-05 18:41:07.972843,Cash
1444,INV01319,Store A,Shoes,86.94,1,86.94,2024-03-05 18:41:07.972843,Online Payment
1456,INV00665,Store A,T-Shirts,139.99,1,139.99,2024-03-05 18:41:07.972843,Debit Card
6462,INV01146,Store A,T-Shirts,114.87,1,114.87,2024-03-06 18:41:07.972843,Online Payment
3297,INV00238,Store A,Dresses,163.52,1,163.52,2024-03-06 18:41:07.972843,Cash
7653,INV01315,Store A,Dresses,71.23,1,71.23,2024-03-06 18:41:07.972843,Cash
8736,INV01899,Store C,Accessories,101.09,4,404.36,2024-03-06 18:41:07.972843,Credit Card
7224,INV01875,Store A,Accessories,18.39,2,36.78,2024-03-06 18:41:07.972843,Credit Card
8973,INV00325,Store C,Jeans,27.91,3,83.73,2024-03-06 18:41:07.972843,Online Payment
2564,INV00895,Store C,Accessories,74.52,3,223.56,2024-03-06 18:41:07.972843,Debit Card
7983,INV00185,Store C,Dresses,95.85,2,191.7,2024-03-06 18:41:07.972843,Cash
67,INV00316,Store A,Jeans,18.96,4,75.84,2024-03-06 18:41:07.972843,Credit Card
8188,INV01126,Store B,Jackets,91.34,3,274.02,2024-03-06 18:41:07.972843,Online Payment
2184,INV01565,Store B,Accessories,110.41,3,331.23,2024-03-06 18:41:07.972843,Credit Card
1767,INV01572,Store B,Shoes,33.07,4,132.28,2024-03-06 18:41:07.972843,Debit Card
2196,INV01419,Store A,Jackets,60.72,2,121.44,2024-03-06 18:41:07.972843,Debit Card
9427,INV00002,Store C,Dresses,29.43,1,29.43,2024-03-06 18:41:07.972843,Cash
1083,INV00389,Store B,Shoes,101.09,4,404.36,2024-03-06 18:41:07.972843,Credit Card
7861,INV01074,Store B,Jackets,162.79,1,162.79,2024-03-07 18:41:07.972843,Online Payment
847,INV01254,Store C,Accessories,77.98,1,77.98,2024-03-07 18:41:07.972843,Debit Card
2732,INV00576,Store C,Jackets,81.18,2,162.36,2024-03-07 18:41:07.972843,Debit Card
3114,INV01191,Store C,Dresses,134.69,3,404.07,2024-03-07 18:41:07.972843,Credit Card
3766,INV00336,Store C,Shoes,101.97,4,407.88,2024-03-07 18:41:07.972843,Online Payment
3902,INV00903,Store C,T-Shirts,192.53,1,192.53,2024-03-07 18:41:07.972843,Online Payment
7644,INV01476,Store A,Dresses,119.77,1,119.77,2024-03-07 18:41:07.972843,Debit Card
721,INV00012,Store B,Jeans,23.0,3,69.0,2024-03-08 18:41:07.972843,Debit Card
7461,INV00702,Store B,Jackets,175.58,3,526.74,2024-03-08 18:41:07.972843,Credit Card
4724,INV01851,Store C,Shoes,10.36,4,41.44,2024-03-08 18:41:07.972843,Debit Card
1197,INV00794,Store B,Accessories,69.11,1,69.11,2024-03-08 18:41:07.972843,Online Payment
1010,INV01016,Store B,T-Shirts,92.23,2,184.46,2024-03-08 18:41:07.972843,Cash
6176,INV00088,Store C,Accessories,61.42,3,184.26,2024-03-08 18:41:07.972843,Credit Card
7987,INV01307,Store C,Accessories,72.77,4,291.08,2024-03-08 18:41:07.972843,Cash
4735,INV00124,Store C,T-Shirts,32.81,4,131.24,2024-03-08 18:41:07.972843,Cash
4004,INV00022,Store A,Shoes,198.65,4,794.6,2024-03-09 18:41:07.972843,Online Payment
3784,INV01902,Store A,Shoes,165.25,3,495.75,2024-03-09 18:41:07.972843,Online Payment
6515,INV00991,Store B,Accessories,63.29,4,253.16,2024-03-09 18:41:07.972843,Debit Card
757,INV01893,Store B,Shoes,169.04,3,507.12,2024-03-09 18:41:07.972843,Debit Card
7567,INV00858,Store A,Accessories,36.49,4,145.96,2024-03-09 18:41:07.972843,Cash
1798,INV01388,Store B,Accessories,125.33,3,375.99,2024-03-09 18:41:07.972843,Cash
4584,INV01997,Store B,T-Shirts,111.22,2,222.44,2024-03-09 18:41:07.972843,Credit Card
1744,INV01144,Store B,Jeans,85.85,1,85.85,2024-03-09 18:41:07.972843,Online Payment
9069,INV00191,Store C,Jeans,192.15,2,384.3,2024-03-09 18:41:07.972843,Cash
4229,INV00724,Store C,Jackets,162.01,4,648.04,2024-03-09 18:41:07.972843,Credit Card
97,INV01501,Store C,Jackets,129.78,3,389.34,2024-03-09 18:41:07.972843,Cash
1467,INV01063,Store B,Dresses,53.97,4,215.88,2024-03-09 18:41:07.972843,Credit Card
9178,INV01233,Store C,Jeans,197.62,1,197.62,2024-03-09 18:41:07.972843,Credit Card
9681,INV00487,Store B,Dresses,11.97,1,11.97,2024-03-10 18:41:07.972843,Cash
5271,INV01996,Store B,Jeans,71.67,2,143.34,2024-03-10 18:41:07.972843,Cash
9128,INV01522,Store C,Accessories,175.61,4,702.44,2024-03-10 18:41:07.972843,Credit Card
6824,INV01771,Store B,Accessories,56.67,2,113.34,2024-03-10 18:41:07.972843,Cash
8520,INV00480,Store C,Shoes,109.75,3,329.25,2024-03-10 18:41:07.972843,Online Payment
23,INV00344,Store B,Jeans,173.34,1,173.34,2024-03-10 18:41:07.972843,Cash
2202,INV00038,Store C,Shoes,136.79,2,273.58,2024-03-10 18:41:07.972843,Online Payment
1007,INV00877,Store C,Jackets,35.71,1,35.71,2024-03-10 18:41:07.972843,Online Payment
5788,INV00175,Store B,Dresses,86.55,2,173.1,2024-03-10 18:41:07.972843,Debit Card
5282,INV01158,Store A,Shoes,162.31,1,162.31,2024-03-10 18:41:07.972843,Credit Card
8707,INV01869,Store C,Accessories,114.55,1,114.55,2024-03-10 18:41:07.972843,Debit Card
3116,INV01006,Store A,Dresses,175.61,3,526.83,2024-03-10 18:41:07.972843,Credit Card
811,INV01093,Store C,T-Shirts,79.0,3,237.0,2024-03-10 18:41:07.972843,Credit Card
1164,INV01219,Store B,T-Shirts,118.8,1,118.8,2024-03-10 18:41:07.972843,Online Payment
2901,INV00828,Store C,Accessories,157.06,1,157.06,2024-03-10 18:41:07.972843,Debit Card
8306,INV00782,Store B,Dresses,166.02,1,166.02,2024-03-11 18:41:07.972843,Debit Card
1242,INV01532,Store C,T-Shirts,88.02,4,352.08,2024-03-11 18:41:07.972843,Debit Card
7948,INV00012,Store B,Jackets,95.18,2,190.36,2024-03-11 18:41:07.972843,Cash
6297,INV01674,Store C,Accessories,168.14,4,672.56,2024-03-11 18:41:07.972843,Debit Card
1056,INV00001,Store C,Accessories,23.26,4,93.04,2024-03-11 18:41:07.972843,Online Payment
9944,INV01818,Store A,Shoes,47.41,3,142.23,2024-03-12 18:41:07.972843,Online Payment
4443,INV01608,Store B,Dresses,31.94,4,127.76,2024-03-12 18:41:07.972843,Cash
7467,INV00657,Store C,Shoes,98.53,1,98.53,2024-03-12 18:41:07.972843,Online Payment
573,INV00444,Store C,Jackets,196.32,3,588.96,2024-03-12 18:41:07.972843,Online Payment
8006,INV00788,Store A,Dresses,40.89,4,163.56,2024-03-12 18:41:07.972843,Credit Card
9751,INV00078,Store A,Shoes,169.34,2,338.68,2024-03-12 18:41:07.972843,Online Payment
117,INV01749,Store A,Dresses,158.55,3,475.65,2024-03-12 18:41:07.972843,Debit Card
1429,INV01189,Store A,T-Shirts,71.0,3,213.0,2024-03-12 18:41:07.972843,Online Payment
8528,INV00925,Store B,Dresses,39.08,4,156.32,2024-03-12 18:41:07.972843,Debit Card
4738,INV01111,Store A,Dresses,35.18,1,35.18,2024-03-12 18:41:07.972843,Debit Card
3721,INV01401,Store B,T-Shirts,13.88,4,55.52,2024-03-12 18:41:07.972843,Credit Card
1603,INV00969,Store A,Jeans,73.25,1,73.25,2024-03-12 18:41:07.972843,Credit Card
7994,INV01346,Store C,Jeans,19.07,2,38.14,2024-03-12 18:41:07.972843,Online Payment
618,INV01665,Store C,Jeans,72.6,1,72.6,2024-03-13 18:41:07.972843,Credit Card
2486,INV01715,Store C,Jackets,96.44,1,96.44,2024-03-13 18:41:07.972843,Debit Card
4144,INV01911,Store A,Accessories,20.74,4,82.96,2024-03-13 18:41:07.972843,Cash
5918,INV01053,Store B,Jeans,184.01,1,184.01,2024-03-13 18:41:07.972843,Debit Card
7956,INV00656,Store C,Dresses,21.8,4,87.2,2024-03-13 18:41:07.972843,Debit Card
8468,INV01159,Store A,Jackets,47.06,1,47.06,2024-03-13 18:41:07.972843,Debit Card
7449,INV01215,Store C,Jeans,44.16,1,44.16,2024-03-13 18:41:07.972843,Debit Card
1688,INV01395,Store B,Accessories,49.59,4,198.36,2024-03-13 18:41:07.972843,Online Payment
5046,INV01588,Store B,Dresses,182.44,2,364.88,2024-03-13 18:41:07.972843,Credit Card
1840,INV00934,Store C,Jeans,89.07,2,178.14,2024-03-13 18:41:07.972843,Online Payment
4618,INV01237,Store B,Jeans,75.96,1,75.96,2024-03-13 18:41:07.972843,Credit Card
8877,INV00191,Store A,Accessories,147.77,3,443.31000000000006,2024-03-13 18:41:07.972843,Debit Card
693,INV01783,Store C,T-Shirts,148.54,3,445.62,2024-03-14 18:41:07.972843,Cash
6859,INV01655,Store B,T-Shirts,59.33,3,177.99,2024-03-14 18:41:07.972843,Credit Card
5988,INV00073,Store A,Shoes,62.36,4,249.44,2024-03-14 18:41:07.972843,Cash
9840,INV01109,Store A,Jeans,185.2,3,555.5999999999999,2024-03-14 18:41:07.972843,Debit Card
6984,INV01755,Store A,Dresses,31.08,3,93.24,2024-03-14 18:41:07.972843,Credit Card
2464,INV01088,Store A,Shoes,83.97,1,83.97,2024-03-14 18:41:07.972843,Online Payment
4971,INV01284,Store A,T-Shirts,60.53,2,121.06,2024-03-14 18:41:07.972843,Credit Card
6979,INV01056,Store B,Dresses,198.66,1,198.66,2024-03-14 18:41:07.972843,Online Payment
3031,INV01929,Store B,Jeans,69.86,3,209.58,2024-03-14 18:41:07.972843,Debit Card
1635,INV01991,Store B,T-Shirts,92.02,1,92.02,2024-03-14 18:41:07.972843,Credit Card
6664,INV00499,Store C,Shoes,110.64,3,331.92,2024-03-15 18:41:07.972843,Online Payment
978,INV01728,Store A,Jackets,21.35,1,21.35,2024-03-15 18:41:07.972843,Credit Card
1627,INV00939,Store B,T-Shirts,119.32,2,238.64,2024-03-15 18:41:07.972843,Online Payment
367,INV01596,Store A,Dresses,181.13,1,181.13,2024-03-15 18:41:07.972843,Credit Card
9425,INV00608,Store B,Jackets,11.17,2,22.34,2024-03-15 18:41:07.972843,Debit Card
3163,INV00116,Store B,Accessories,192.87,1,192.87,2024-03-15 18:41:07.972843,Credit Card
1132,INV01354,Store B,Jackets,189.89,3,569.67,2024-03-15 18:41:07.972843,Cash
6797,INV00805,Store B,Jeans,52.57,2,105.14,2024-03-16 18:41:07.972843,Cash
5534,INV01523,Store A,T-Shirts,70.62,4,282.48,2024-03-16 18:41:07.972843,Credit Card
9329,INV01718,Store C,Accessories,39.1,1,39.1,2024-03-16 18:41:07.972843,Cash
2135,INV01354,Store B,Jeans,119.01,3,357.03000000000003,2024-03-16 18:41:07.972843,Cash
3077,INV00419,Store B,Dresses,27.96,1,27.96,2024-03-16 18:41:07.972843,Credit Card
5633,INV00707,Store A,Jackets,60.05,4,240.2,2024-03-16 18:41:07.972843,Online Payment
7379,INV01987,Store B,Shoes,184.26,3,552.78,2024-03-16 18:41:07.972843,Cash
7863,INV01541,Store C,Jeans,167.95,3,503.85,2024-03-16 18:41:07.972843,Online Payment
8971,INV00852,Store B,Accessories,126.97,1,126.97,2024-03-17 18:41:07.972843,Credit Card
6483,INV01956,Store B,Jeans,120.67,2,241.34,2024-03-17 18:41:07.972843,Online Payment
1115,INV00249,Store B,Accessories,168.67,1,168.67,2024-03-17 18:41:07.972843,Cash
3118,INV00744,Store B,Dresses,90.01,2,180.02,2024-03-17 18:41:07.972843,Online Payment
8578,INV00266,Store A,T-Shirts,142.44,1,142.44,2024-03-17 18:41:07.972843,Online Payment
8049,INV00639,Store A,Shoes,73.56,1,73.56,2024-03-17 18:41:07.972843,Debit Card
4068,INV00774,Store B,Jackets,91.16,1,91.16,2024-03-17 18:41:07.972843,Credit Card
3657,INV01707,Store B,Jeans,33.57,4,134.28,2024-03-17 18:41:07.972843,Online Payment
3934,INV01423,Store C,Dresses,94.87,4,379.48,2024-03-17 18:41:07.972843,Debit Card
9291,INV00826,Store C,Accessories,198.48,1,198.48,2024-03-17 18:41:07.972843,Debit Card
8378,INV01659,Store C,T-Shirts,33.64,4,134.56,2024-03-17 18:41:07.972843,Online Payment
6811,INV01032,Store B,Shoes,195.9,3,587.7,2024-03-17 18:41:07.972843,Credit Card
8852,INV01917,Store A,T-Shirts,199.51,1,199.51,2024-03-17 18:41:07.972843,Debit Card
4993,INV00162,Store C,T-Shirts,70.84,4,283.36,2024-03-17 18:41:07.972843,Credit Card
4402,INV00343,Store C,T-Shirts,38.96,3,116.88,2024-03-17 18:41:07.972843,Cash
6089,INV00802,Store C,Shoes,22.47,4,89.88,2024-03-17 18:41:07.972843,Online Payment
4246,INV01783,Store A,Jeans,69.18,2,138.36,2024-03-18 18:41:07.972843,Cash
2500,INV00673,Store A,Dresses,22.59,4,90.36,2024-03-18 18:41:07.972843,Cash
2332,INV00306,Store B,Dresses,80.87,1,80.87,2024-03-18 18:41:07.972843,Credit Card
8374,INV00920,Store C,T-Shirts,165.85,4,663.4,2024-03-18 18:41:07.972843,Debit Card
2494,INV01487,Store B,Jackets,89.73,2,179.46,2024-03-18 18:41:07.972843,Debit Card
8810,INV01555,Store C,Dresses,38.01,3,114.03,2024-03-18 18:41:07.972843,Credit Card
6414,INV00057,Store C,T-Shirts,124.69,2,249.38,2024-03-18 18:41:07.972843,Online Payment
5874,INV01589,Store A,Dresses,51.86,4,207.44,2024-03-18 18:41:07.972843,Cash
7539,INV01341,Store C,Shoes,183.88,3,551.64,2024-03-18 18:41:07.972843,Debit Card
4323,INV01399,Store A,Accessories,119.2,4,476.8,2024-03-18 18:41:07.972843,Credit Card
5533,INV00546,Store A,Dresses,140.68,4,562.72,2024-03-18 18:41:07.972843,Cash
9676,INV00464,Store C,Dresses,149.52,3,448.56000000000006,2024-03-19 18:41:07.972843,Debit Card
5208,INV01052,Store A,T-Shirts,84.99,4,339.96,2024-03-19 18:41:07.972843,Cash
126,INV00764,Store A,T-Shirts,11.71,4,46.84,2024-03-19 18:41:07.972843,Cash
6626,INV00455,Store A,T-Shirts,187.91,1,187.91,2024-03-19 18:41:07.972843,Credit Card
2265,INV00426,Store A,Jackets,115.72,2,231.44,2024-03-19 18:41:07.972843,Credit Card
7988,INV01577,Store A,Accessories,65.17,2,130.34,2024-03-20 18:41:07.972843,Online Payment
6163,INV01686,Store B,Jackets,194.47,3,583.41,2024-03-20 18:41:07.972843,Credit Card
5258,INV01212,Store C,Accessories,190.51,3,571.53,2024-03-20 18:41:07.972843,Online Payment
3510,INV01507,Store B,Accessories,178.72,4,714.88,2024-03-20 18:41:07.972843,Online Payment
3800,INV00740,Store A,Accessories,148.66,1,148.66,2024-03-20 18:41:07.972843,Debit Card
7252,INV01271,Store C,Jeans,156.0,4,624.0,2024-03-20 18:41:07.972843,Credit Card
4874,INV00974,Store A,Accessories,44.66,1,44.66,2024-03-20 18:41:07.972843,Online Payment
4313,INV01737,Store B,Accessories,55.83,2,111.66,2024-03-20 18:41:07.972843,Credit Card
2471,INV00338,Store C,Shoes,23.57,1,23.57,2024-03-20 18:41:07.972843,Cash
4912,INV01373,Store A,Dresses,88.25,1,88.25,2024-03-20 18:41:07.972843,Cash
4467,INV00142,Store A,T-Shirts,68.66,2,137.32,2024-03-20 18:41:07.972843,Credit Card
1986,INV00401,Store C,Jeans,17.47,3,52.41,2024-03-21 18:41:07.972843,Debit Card
6477,INV01506,Store A,Accessories,153.84,4,615.36,2024-03-21 18:41:07.972843,Online Payment
4856,INV01786,Store B,Shoes,30.85,2,61.7,2024-03-21 18:41:07.972843,Debit Card
7164,INV00739,Store B,Dresses,137.75,3,413.25,2024-03-21 18:41:07.972843,Online Payment
6679,INV00992,Store A,Dresses,138.48,4,553.92,2024-03-21 18:41:07.972843,Online Payment
9043,INV00899,Store C,Jeans,155.98,1,155.98,2024-03-21 18:41:07.972843,Online Payment
4370,INV00881,Store C,Jeans,29.67,3,89.01,2024-03-22 18:41:07.972843,Cash
3578,INV00351,Store A,Jackets,39.88,2,79.76,2024-03-22 18:41:07.972843,Credit Card
1862,INV00455,Store B,Shoes,37.75,1,37.75,2024-03-22 18:41:07.972843,Online Payment
6838,INV01097,Store A,T-Shirts,159.2,4,636.8,2024-03-22 18:41:07.972843,Cash
6786,INV00532,Store A,Jeans,45.99,4,183.96,2024-03-22 18:41:07.972843,Credit Card
1549,INV00141,Store A,Jeans,136.47,3,409.41,2024-03-22 18:41:07.972843,Cash
3248,INV00342,Store C,Accessories,92.77,2,185.54,2024-03-22 18:41:07.972843,Credit Card
1883,INV00029,Store B,Dresses,35.1,4,140.4,2024-03-22 18:41:07.972843,Credit Card
2949,INV01005,Store B,Shoes,175.24,3,525.72,2024-03-22 18:41:07.972843,Credit Card
